"age","annual_income","credit_score","city","has_lyft","Y"
37,46.774,718,"Bellevue",0,0
49,76.748,618,"Bellevue",0,1
50,29.791,674,"Kirkland",0,1
28,59.667,648,"Bellevue",1,0
48,52.104,616,"Redmond",1,0
60,31.977,730,"Bellevue",0,1
69,26.81,593,"Bellevue",0,0
63,43.632,531,"Redmond",1,0
32,43.37,456,"Kirkland",0,0
24,109.348,752,"Bellevue",1,1
36,81.239,659,"Kirkland",1,1
45,42.328,646,"Redmond",1,1
28,95.776,582,"Bellevue",1,0
47,104.358,734,"Kirkland",1,1
32,68.066,794,"Kirkland",0,0
56,36.454,463,"Bellevue",1,0
55,94.662,682,"Redmond",1,1
34,99.986,499,"Bellevue",1,0
34,56.846,635,"Redmond",0,1
26,95.46,663,"Kirkland",1,0
29,56.92,418,"Redmond",1,0
32,16.142,786,"Bellevue",1,1
44,67.148,660,"Kirkland",0,0
40,48.546,729,"Redmond",0,1
29,92.984,653,"Kirkland",0,0
46,37.439,372,"Redmond",1,0
40,55.933,541,"Kirkland",1,0
40,81.629,610,"Kirkland",1,1
66,43.979,470,"Redmond",0,0
42,44.879,757,"Bellevue",1,1
31,83.281,632,"Redmond",1,1
50,87.89,650,"Bellevue",0,0
29,104.683,764,"Redmond",0,1
54,28.639,720,"Bellevue",1,0
62,107.187,775,"Kirkland",0,1
24,82.953,597,"Kirkland",0,0
37,48.485,696,"Bellevue",0,1
50,103.919,505,"Kirkland",0,1
27,92.648,658,"Bellevue",1,1
67,41.878,792,"Redmond",0,0
18,28.566,543,"Redmond",1,0
69,50.58,719,"Bellevue",0,1
37,41.285,599,"Kirkland",0,0
70,47.21,681,"Bellevue",1,1
20,140.612,537,"Redmond",1,1
32,71.387,512,"Redmond",1,1
54,113.08,513,"Bellevue",1,1
68,100.733,688,"Kirkland",0,1
47,123.686,698,"Kirkland",1,1
22,56.84,701,"Bellevue",1,1
20,17.289,637,"Redmond",1,0
48,53.875,793,"Kirkland",0,0
37,22.908,725,"Bellevue",1,1
59,20.203,727,"Kirkland",1,0
56,49.665,533,"Redmond",0,1
34,42.692,445,"Bellevue",0,0
24,46.505,799,"Kirkland",0,0
69,50.96,629,"Redmond",0,1
61,308.042,535,"Bellevue",1,1
39,55.691,751,"Kirkland",1,0
54,22.025,799,"Bellevue",0,0
62,26.263,604,"Redmond",0,1
20,62.629,565,"Kirkland",0,0
63,87.927,765,"Bellevue",1,1
53,39.947,587,"Kirkland",0,0
50,33.163,709,"Kirkland",1,1
33,56.222,752,"Bellevue",0,1
27,88.464,765,"Bellevue",1,0
42,62.984,729,"Bellevue",1,0
29,35.002,799,"Bellevue",0,1
56,38.672,735,"Redmond",1,1
63,60.05,636,"Redmond",0,1
46,85.01,608,"Kirkland",0,0
39,27.81,667,"Kirkland",1,1
24,68.563,728,"Redmond",1,1
54,63.31,725,"Bellevue",0,1
26,68.254,719,"Redmond",1,0
61,69.351,566,"Redmond",0,1
47,122.84,728,"Kirkland",1,1
57,79.075,599,"Bellevue",1,1
40,39.104,777,"Bellevue",0,1
33,73.381,782,"Redmond",0,0
67,89.817,465,"Redmond",0,1
61,68.785,534,"Bellevue",1,0
34,53.335,697,"Kirkland",0,1
35,52.237,758,"Bellevue",1,1
50,105.352,733,"Bellevue",1,1
48,58.175,625,"Redmond",0,1
39,76.246,748,"Redmond",1,1
25,58.242,799,"Kirkland",1,1
56,44.596,626,"Kirkland",0,0
60,55.002,648,"Kirkland",0,0
55,53.639,592,"Redmond",1,1
51,54.972,650,"Kirkland",0,0
23,25.222,635,"Bellevue",1,0
70,89.133,460,"Bellevue",0,1
51,40.86,624,"Redmond",1,0
53,52.685,799,"Bellevue",1,0
20,62.319,726,"Redmond",0,0
58,109.223,742,"Redmond",0,1
33,74.776,732,"Redmond",0,1
56,27.394,653,"Redmond",0,0
36,76.292,614,"Redmond",0,1
54,42.029,432,"Kirkland",0,0
64,34.811,536,"Redmond",0,0
24,56.419,668,"Kirkland",1,0
20,56.196,744,"Bellevue",0,1
60,81.232,529,"Bellevue",0,1
24,62.75,565,"Bellevue",0,1
64,67.359,783,"Bellevue",1,1
24,89.83,748,"Kirkland",1,1
57,144.307,527,"Bellevue",1,1
49,92.197,636,"Bellevue",0,1
57,63.399,675,"Redmond",1,0
47,69.396,699,"Redmond",0,1
37,27.985,653,"Kirkland",1,0
49,156.243,647,"Bellevue",1,0
47,65.443,754,"Bellevue",0,0
68,62.727,799,"Kirkland",0,0
39,56.431,538,"Bellevue",0,1
25,73.194,684,"Redmond",1,1
67,88.189,544,"Bellevue",0,0
66,48.29,477,"Bellevue",1,0
43,51.181,415,"Redmond",0,0
56,77.312,592,"Kirkland",1,0
52,56.319,574,"Bellevue",1,0
63,53.773,669,"Bellevue",0,0
48,35.396,503,"Redmond",1,0
69,41.971,593,"Kirkland",1,1
36,143.086,699,"Redmond",1,1
33,50.708,624,"Kirkland",1,0
45,95.575,703,"Kirkland",0,1
41,57.715,672,"Bellevue",0,0
63,54.527,561,"Redmond",1,0
32,54.25,682,"Kirkland",0,1
34,44.496,765,"Kirkland",1,1
38,67.288,669,"Kirkland",0,0
28,42.366,714,"Bellevue",1,1
58,23.849,747,"Redmond",0,1
27,100.172,550,"Kirkland",1,0
64,128.289,662,"Kirkland",1,0
30,26.687,526,"Kirkland",1,0
24,34.371,663,"Bellevue",1,0
44,40.531,567,"Redmond",1,0
48,54.304,627,"Kirkland",0,1
30,70.735,593,"Bellevue",0,1
25,36.244,799,"Bellevue",1,0
32,165.883,681,"Bellevue",1,1
33,53.666,732,"Bellevue",0,0
50,57.872,799,"Bellevue",0,1
62,65.115,683,"Bellevue",0,1
70,72.738,553,"Bellevue",1,0
25,64.17,574,"Bellevue",1,0
58,123.858,637,"Kirkland",0,0
18,50.104,579,"Kirkland",1,0
29,70.805,681,"Redmond",0,1
60,46.199,542,"Redmond",0,0
58,74.509,735,"Bellevue",1,1
50,47.999,702,"Kirkland",1,0
43,49.267,722,"Bellevue",0,1
44,102.3,604,"Bellevue",1,1
46,52.44,726,"Bellevue",0,1
50,51.239,703,"Redmond",1,0
25,39.377,600,"Redmond",0,1
69,44.531,742,"Redmond",0,0
48,123.671,631,"Bellevue",1,0
66,68.01,729,"Kirkland",1,1
44,121.177,324,"Kirkland",1,0
65,111.074,624,"Bellevue",0,1
34,51.005,513,"Bellevue",0,0
25,66.69,630,"Bellevue",1,0
52,48.583,592,"Bellevue",0,0
56,51.168,661,"Redmond",0,0
46,36.982,566,"Redmond",0,1
47,58.904,582,"Bellevue",0,0
57,88.826,528,"Redmond",1,0
31,58.439,568,"Redmond",1,0
18,143.622,695,"Kirkland",0,1
36,79.972,788,"Redmond",0,1
34,67.567,604,"Redmond",1,0
26,25.85,461,"Redmond",1,0
50,54.727,708,"Redmond",0,1
62,49.024,518,"Kirkland",1,0
28,48.054,577,"Redmond",0,1
47,59.526,782,"Redmond",1,0
57,120.062,523,"Redmond",0,1
27,91.824,610,"Redmond",0,1
68,32.762,685,"Kirkland",1,0
26,82.533,686,"Kirkland",1,1
34,59.825,708,"Bellevue",0,1
23,88.306,704,"Bellevue",0,1
34,79.306,484,"Bellevue",0,1
36,57.027,636,"Bellevue",1,0
56,51.446,567,"Redmond",1,1
19,17.307,762,"Bellevue",0,1
38,73.005,532,"Redmond",0,1
61,151.905,766,"Kirkland",1,1
28,26.829,594,"Redmond",1,1
32,54.929,692,"Redmond",1,0
22,100.781,799,"Redmond",1,0
49,64.597,720,"Kirkland",0,0
28,56.904,712,"Kirkland",0,1
61,86.218,691,"Redmond",1,1
33,79.31,625,"Redmond",0,1
47,62.959,549,"Bellevue",0,0
48,32.471,773,"Bellevue",1,1
29,60.53,799,"Kirkland",1,0
51,93.203,712,"Kirkland",1,1
26,93.047,589,"Redmond",1,0
46,58.35,511,"Redmond",1,0
65,33.951,487,"Kirkland",0,1
28,43.777,799,"Redmond",1,0
48,107.759,454,"Kirkland",1,0
41,43.63,525,"Kirkland",0,0
56,52.265,799,"Redmond",1,1
28,33.748,610,"Kirkland",1,0
65,122.594,799,"Redmond",0,1
67,105.214,593,"Redmond",1,0
41,66.798,513,"Bellevue",1,1
50,52.925,682,"Kirkland",1,0
29,33.619,486,"Bellevue",0,1
58,193.84,799,"Bellevue",1,1
42,63.355,581,"Redmond",1,0
46,43.956,719,"Redmond",1,0
64,34.381,647,"Redmond",1,0
69,46.864,587,"Kirkland",0,0
40,70.983,623,"Kirkland",1,1
35,38.203,694,"Bellevue",0,1
58,56.405,441,"Bellevue",1,0
58,31.322,398,"Redmond",0,0
37,81.971,638,"Redmond",0,1
47,28.692,647,"Kirkland",0,0
35,79.521,434,"Bellevue",1,0
44,40.663,512,"Kirkland",1,0
21,40.147,708,"Bellevue",1,0
31,44.479,755,"Kirkland",0,1
46,55.016,707,"Bellevue",0,0
69,229.346,634,"Redmond",0,1
67,30.678,734,"Kirkland",1,0
52,22.963,669,"Redmond",0,1
54,122.48,692,"Bellevue",0,1
51,26.376,655,"Redmond",1,1
48,46.23,750,"Redmond",1,1
43,131.471,734,"Bellevue",0,1
60,65.807,799,"Redmond",1,1
66,31.569,799,"Kirkland",1,0
20,39.187,428,"Redmond",0,1
55,48.727,748,"Bellevue",0,0
57,152.06,668,"Redmond",0,1
67,85.759,554,"Redmond",0,1
27,37.729,450,"Bellevue",1,0
29,157.601,370,"Kirkland",1,0
56,72.973,799,"Kirkland",1,1
50,49.018,673,"Redmond",0,0
53,60.442,604,"Bellevue",0,1
41,41.709,667,"Bellevue",0,0
48,50.647,649,"Bellevue",0,0
59,26.842,730,"Kirkland",0,0
28,41.612,799,"Bellevue",1,1
20,94.836,478,"Redmond",1,1
67,118.803,517,"Kirkland",0,0
25,11.743,586,"Kirkland",1,0
67,47.137,573,"Redmond",0,1
57,66.94,723,"Redmond",0,0
24,50.988,799,"Kirkland",1,0
27,58.432,649,"Redmond",0,0
43,61.617,689,"Bellevue",1,0
49,114.912,626,"Redmond",1,1
48,55.517,746,"Kirkland",1,1
37,110.329,555,"Bellevue",1,0
42,87.904,612,"Redmond",1,1
67,68.722,730,"Redmond",0,1
35,45.729,668,"Redmond",0,1
58,58.1,799,"Redmond",1,1
53,41.281,687,"Bellevue",0,1
58,59.687,775,"Redmond",1,0
50,58.682,583,"Bellevue",0,1
64,53.23,780,"Bellevue",1,0
32,56.651,623,"Bellevue",1,0
56,46.646,433,"Redmond",0,1
42,36.211,493,"Kirkland",1,0
25,80.714,799,"Redmond",1,1
21,91.181,799,"Kirkland",1,1
53,180.731,578,"Kirkland",1,1
68,115.714,504,"Kirkland",0,0
35,35.067,688,"Redmond",0,1
25,39.279,500,"Bellevue",0,1
66,90.514,799,"Kirkland",1,1
69,61.592,683,"Bellevue",1,0
41,32.406,689,"Bellevue",0,0
18,80.854,589,"Redmond",1,1
32,36.703,617,"Kirkland",0,0
35,60.781,712,"Redmond",0,1
38,54.997,709,"Kirkland",1,0
62,120.459,523,"Redmond",0,1
67,88.242,708,"Kirkland",1,0
21,64.091,424,"Redmond",0,1
49,24.972,653,"Redmond",1,1
61,21.814,763,"Kirkland",0,0
48,43.938,736,"Bellevue",0,0
21,90.996,663,"Bellevue",1,1
37,61.898,571,"Redmond",0,0
19,87.754,768,"Kirkland",1,1
31,80.664,547,"Redmond",0,1
68,19.806,606,"Kirkland",0,0
25,57.196,475,"Bellevue",0,0
45,13.102,573,"Redmond",1,0
41,83.083,630,"Kirkland",0,1
51,33.156,767,"Bellevue",0,1
53,63.955,719,"Bellevue",1,0
62,55.575,684,"Kirkland",1,0
21,37.778,685,"Kirkland",1,1
45,73.197,581,"Kirkland",1,0
66,28.509,609,"Bellevue",1,0
38,81.825,747,"Bellevue",1,1
19,42.156,548,"Bellevue",1,0
39,81.708,666,"Redmond",0,1
43,48.746,654,"Bellevue",0,0
70,64.075,736,"Kirkland",1,0
70,62.424,581,"Redmond",0,0
34,41.931,799,"Bellevue",0,0
59,63.017,503,"Bellevue",1,0
61,50.044,608,"Bellevue",1,0
29,47.973,576,"Bellevue",1,1
54,63.67,668,"Kirkland",1,1
43,66.219,678,"Redmond",1,0
36,99.318,678,"Bellevue",1,0
30,63.966,702,"Bellevue",0,1
20,83.479,720,"Redmond",0,1
52,33.839,799,"Bellevue",0,1
49,48.388,556,"Kirkland",0,0
34,33.464,786,"Redmond",1,0
63,78.31,658,"Kirkland",1,1
30,116.401,556,"Kirkland",0,1
52,77.188,582,"Redmond",1,0
20,54.207,659,"Bellevue",1,0
18,23.431,523,"Kirkland",0,0
31,43.386,749,"Bellevue",0,1
22,42.719,651,"Bellevue",1,0
43,74.847,555,"Kirkland",1,0
59,43.573,700,"Kirkland",1,0
22,74.634,799,"Bellevue",0,1
40,77.769,631,"Redmond",1,0
34,103.63,535,"Kirkland",1,1
56,63.054,723,"Kirkland",0,0
53,76.805,799,"Bellevue",0,1
37,52.674,482,"Redmond",0,1
46,73.114,739,"Kirkland",0,0
47,89.549,671,"Bellevue",0,1
61,136.074,659,"Redmond",1,1
38,33.734,510,"Kirkland",1,1
27,32.001,681,"Bellevue",0,1
35,82.726,500,"Bellevue",0,0
48,120.255,655,"Kirkland",1,0
22,46.805,523,"Redmond",1,0
19,75.249,554,"Bellevue",0,1
68,110.641,588,"Redmond",0,1
42,51.457,511,"Bellevue",1,0
59,66.305,799,"Bellevue",1,1
49,55.339,641,"Bellevue",1,0
69,52.23,552,"Kirkland",1,0
47,47.074,728,"Redmond",0,0
37,31.18,767,"Bellevue",0,1
25,50.079,652,"Redmond",1,0
30,59.071,612,"Kirkland",1,0
60,48.99,578,"Redmond",0,0
62,86.434,544,"Kirkland",0,0
61,69.463,698,"Bellevue",1,1
34,66.112,696,"Bellevue",0,1
20,102.326,661,"Redmond",1,1
38,28.099,708,"Bellevue",1,0
23,50.091,611,"Redmond",1,0
42,87.935,753,"Kirkland",0,1
67,93.41,596,"Redmond",1,0
36,27.868,725,"Bellevue",1,0
53,47.008,785,"Redmond",0,0
26,80.415,653,"Redmond",1,1
40,32.583,755,"Bellevue",1,0
67,43.036,799,"Redmond",1,0
40,34.164,593,"Bellevue",0,0
32,102.211,757,"Kirkland",1,1
43,66.015,740,"Kirkland",1,1
27,37.682,616,"Bellevue",1,1
65,65.141,745,"Redmond",1,0
70,36.181,534,"Redmond",1,0
25,29.984,654,"Redmond",0,0
42,85.755,540,"Redmond",0,0
46,177.182,648,"Redmond",1,1
41,100.513,730,"Bellevue",0,1
44,27.73,780,"Redmond",0,0
49,81.067,693,"Bellevue",0,1
59,38.405,710,"Redmond",0,1
60,46.007,733,"Bellevue",1,1
41,76.321,642,"Kirkland",1,1
56,22.856,600,"Bellevue",1,0
40,61.799,592,"Bellevue",1,1
67,23.165,465,"Bellevue",0,0
68,122.106,744,"Kirkland",0,1
26,105.603,675,"Redmond",0,1
52,35.073,561,"Bellevue",1,1
67,65.398,792,"Bellevue",0,1
23,153.285,631,"Redmond",0,1
68,67.029,663,"Redmond",0,1
22,35.906,507,"Bellevue",0,1
56,102.267,641,"Bellevue",0,0
28,55.53,707,"Kirkland",0,0
65,79.072,454,"Kirkland",0,0
51,74.565,685,"Redmond",0,0
63,89.43,751,"Redmond",1,0
34,29.534,735,"Bellevue",0,1
25,42.708,517,"Kirkland",1,0
43,26.988,458,"Bellevue",1,0
43,19.611,569,"Kirkland",1,0
48,99.372,751,"Bellevue",1,1
70,51.989,799,"Kirkland",1,0
46,29.601,685,"Redmond",1,1
60,35.345,518,"Kirkland",1,0
61,31.023,579,"Bellevue",1,0
46,50.675,554,"Kirkland",0,0
52,104.484,607,"Kirkland",0,1
46,34.421,629,"Bellevue",0,1
37,44.075,605,"Redmond",0,1
24,28.55,510,"Redmond",1,0
69,77.349,603,"Redmond",0,0
36,63.27,739,"Bellevue",1,1
19,117.331,669,"Redmond",0,1
63,183.32,599,"Bellevue",0,1
62,22.314,689,"Bellevue",0,1
37,45.317,676,"Redmond",0,0
61,110.259,474,"Redmond",1,0
49,64.594,657,"Redmond",1,0
22,84.527,589,"Kirkland",0,1
48,53.245,746,"Redmond",0,0
21,71.681,615,"Bellevue",0,0
63,101.712,638,"Redmond",1,0
63,57.698,606,"Bellevue",0,0
19,60.753,723,"Kirkland",0,0
26,75.026,635,"Bellevue",1,0
27,59.769,630,"Redmond",0,1
58,50.005,572,"Redmond",1,0
58,70.656,655,"Redmond",1,1
30,67.305,539,"Kirkland",1,1
22,28.58,709,"Bellevue",1,1
23,45.238,799,"Redmond",1,0
39,59.21,754,"Bellevue",0,1
21,36.11,682,"Bellevue",0,1
51,34.447,577,"Kirkland",0,1
18,63.96,718,"Kirkland",1,1
68,42.184,671,"Bellevue",1,0
27,92.097,537,"Kirkland",0,0
55,29.371,592,"Bellevue",0,0
53,35.516,797,"Kirkland",1,0
41,54.758,639,"Kirkland",1,0
40,43.515,538,"Kirkland",1,0
69,50.159,618,"Redmond",1,1
62,93.757,771,"Bellevue",1,1
26,43.939,728,"Redmond",1,0
24,63.132,578,"Bellevue",1,1
65,26.403,632,"Kirkland",0,0
45,129.715,605,"Redmond",0,1
52,57.478,681,"Bellevue",1,1
28,75.943,675,"Bellevue",0,0
42,83.219,492,"Kirkland",0,0
19,83.637,701,"Bellevue",1,0
42,60.605,586,"Bellevue",1,0
52,68.02,567,"Redmond",1,1
21,32.466,586,"Bellevue",1,0
48,90.675,558,"Bellevue",1,0
48,69.541,752,"Redmond",1,1
59,68.467,564,"Kirkland",1,1
61,77.94,609,"Bellevue",1,0
19,71.906,704,"Redmond",0,1
37,37.139,721,"Kirkland",1,1
30,30.946,793,"Bellevue",0,1
41,66.746,694,"Kirkland",1,0
38,35.419,638,"Kirkland",0,0
18,23.864,570,"Kirkland",1,0
38,61.529,653,"Bellevue",0,1
38,24.58,621,"Redmond",1,1
38,65.254,674,"Kirkland",1,0
67,19.534,550,"Redmond",0,1
45,89.046,715,"Redmond",1,1
42,52.253,656,"Kirkland",0,0
66,62.479,575,"Kirkland",1,0
49,58.379,393,"Redmond",1,0
66,64.382,746,"Redmond",1,0
68,58.512,799,"Bellevue",1,1
20,47.803,537,"Bellevue",0,0
39,69.981,799,"Kirkland",0,1
51,94.862,785,"Redmond",0,1
55,112.786,730,"Kirkland",0,0
48,53.895,561,"Kirkland",0,0
31,84.787,552,"Redmond",1,0
27,104.772,613,"Redmond",0,1
39,76.481,799,"Bellevue",0,1
29,32.771,482,"Bellevue",1,0
66,22.117,485,"Kirkland",1,0
30,60.313,512,"Bellevue",1,0
31,71.616,634,"Bellevue",0,1
26,73.705,578,"Kirkland",1,0
38,45.167,644,"Kirkland",1,0
56,71.647,642,"Redmond",1,0
35,106.362,456,"Bellevue",1,0
65,81.075,686,"Kirkland",1,0
48,162.066,799,"Bellevue",1,1
28,47.702,654,"Bellevue",1,1
55,40.001,685,"Kirkland",1,0
51,55.093,799,"Redmond",1,1
42,124.116,781,"Kirkland",1,1
40,44.028,599,"Kirkland",1,0
39,32.747,764,"Kirkland",1,0
64,112.249,762,"Redmond",1,1
34,66.49,601,"Kirkland",1,0
41,86.809,602,"Bellevue",0,1
25,91.402,669,"Kirkland",0,0
63,59.148,646,"Kirkland",0,1
38,27.176,684,"Kirkland",0,1
69,48.117,647,"Bellevue",0,0
41,70.626,606,"Kirkland",0,1
67,75.776,718,"Kirkland",0,1
25,29.797,581,"Kirkland",1,0
59,96.819,453,"Kirkland",0,0
69,32.279,673,"Kirkland",1,0
39,36.557,615,"Redmond",1,0
24,24.098,671,"Bellevue",0,0
65,45.532,549,"Kirkland",0,0
66,41.358,571,"Redmond",1,0
33,33.137,650,"Kirkland",1,0
37,97.38,723,"Redmond",0,1
27,65.758,799,"Kirkland",0,0
49,60.209,713,"Kirkland",0,1
65,73.429,799,"Kirkland",0,0
60,31.931,799,"Bellevue",0,1
65,32.462,691,"Redmond",1,0
70,83.149,561,"Redmond",1,0
57,39.547,740,"Redmond",1,0
40,15.806,799,"Redmond",1,1
24,178.829,603,"Redmond",0,1
57,49.625,707,"Redmond",1,1
31,65.778,799,"Kirkland",0,1
53,106.316,651,"Redmond",1,1
20,47.543,720,"Kirkland",1,0
29,48.338,774,"Kirkland",1,1
35,111.926,691,"Kirkland",1,0
48,56.052,633,"Kirkland",0,1
25,77.596,397,"Kirkland",1,0
65,130.19,538,"Redmond",1,1
69,105.094,661,"Kirkland",1,0
24,111.323,768,"Redmond",0,1
25,86.146,696,"Kirkland",1,1
46,44.827,799,"Bellevue",1,1
40,56.954,720,"Bellevue",0,1
27,34.718,519,"Bellevue",0,0
62,65.244,550,"Bellevue",0,0
38,90.408,432,"Kirkland",0,0
66,96.548,585,"Redmond",0,1
53,38.305,535,"Redmond",1,1
42,27.358,643,"Kirkland",1,0
49,77.811,771,"Bellevue",0,0
66,71.052,771,"Redmond",1,1
65,75.669,617,"Redmond",0,0
19,99.469,744,"Bellevue",0,1
27,34.361,799,"Kirkland",1,1
33,86.39,543,"Kirkland",1,1
59,115.456,791,"Bellevue",1,0
39,41.434,550,"Redmond",0,1
37,72.463,785,"Bellevue",1,1
41,75.058,778,"Redmond",0,1
38,106.494,704,"Redmond",0,1
61,104.845,799,"Redmond",1,0
44,58.631,624,"Kirkland",0,1
47,124.612,543,"Bellevue",1,0
18,48.157,430,"Kirkland",1,0
37,52.845,621,"Kirkland",0,1
44,84.224,752,"Redmond",0,1
62,32.684,657,"Bellevue",0,0
29,24.897,738,"Kirkland",0,1
20,72.511,700,"Kirkland",0,1
56,49.283,634,"Bellevue",0,0
46,49.398,576,"Redmond",1,1
55,38.503,523,"Kirkland",0,0
29,56.709,679,"Kirkland",0,1
27,52.833,620,"Kirkland",1,0
42,53.81,720,"Bellevue",0,1
52,98.408,628,"Kirkland",1,0
23,36.987,446,"Kirkland",0,0
40,34.628,744,"Bellevue",0,0
60,193.081,650,"Kirkland",1,0
34,112.717,473,"Bellevue",1,0
29,60.519,546,"Redmond",0,0
40,42.957,688,"Kirkland",0,0
67,83.836,691,"Bellevue",1,0
60,58.434,693,"Bellevue",1,0
25,72.934,666,"Kirkland",0,1
53,64.389,621,"Kirkland",1,0
41,83.505,586,"Kirkland",0,0
28,38.774,730,"Bellevue",0,0
60,62.449,677,"Bellevue",0,1
28,94.238,638,"Bellevue",0,1
59,54.062,557,"Redmond",1,0
45,93.554,604,"Redmond",1,0
42,47.634,626,"Kirkland",0,0
52,34.626,566,"Kirkland",1,0
63,183.722,602,"Redmond",1,1
68,49.594,621,"Kirkland",0,1
25,15.234,738,"Kirkland",1,0
22,50.012,626,"Redmond",1,0
46,114.634,696,"Redmond",0,1
59,136.583,738,"Bellevue",1,1
46,56.076,662,"Kirkland",1,0
50,96.834,552,"Bellevue",0,1
21,57.74,599,"Redmond",1,1
36,41.904,758,"Redmond",0,1
66,29.292,561,"Redmond",0,1
53,58.214,517,"Redmond",0,0
27,121.867,498,"Kirkland",1,0
64,50.555,606,"Kirkland",1,0
26,25.559,629,"Redmond",1,0
18,50.102,511,"Bellevue",1,0
57,80.138,751,"Bellevue",0,1
68,31.704,526,"Redmond",0,1
63,44.059,632,"Kirkland",0,0
19,15.871,799,"Redmond",0,1
30,80.457,649,"Kirkland",1,0
64,25.688,496,"Bellevue",0,0
35,89.951,658,"Bellevue",0,0
49,27.503,555,"Redmond",1,0
54,37.212,541,"Redmond",0,0
24,99.646,548,"Redmond",1,0
43,66.427,665,"Redmond",0,1
62,162.886,618,"Redmond",1,0
52,120.781,716,"Redmond",0,1
54,47.134,727,"Redmond",0,1
49,35.858,604,"Redmond",0,1
24,72.932,799,"Bellevue",1,1
59,94.981,799,"Redmond",1,0
61,44.699,709,"Kirkland",0,0
36,129.309,768,"Bellevue",1,1
41,109.263,595,"Redmond",1,0
51,143.515,699,"Redmond",1,1
69,100.033,509,"Redmond",1,0
40,46.861,799,"Bellevue",0,0
66,105.528,654,"Redmond",1,0
70,65.998,588,"Redmond",1,0
53,49.562,757,"Kirkland",1,1
50,91.32,522,"Bellevue",1,1
58,49.393,573,"Redmond",1,1
40,22.974,703,"Bellevue",0,0
54,16.96,548,"Redmond",0,1
29,86.624,611,"Redmond",1,1
60,45.426,500,"Kirkland",1,0
30,139.196,607,"Bellevue",1,1
56,17.638,480,"Redmond",0,0
70,83.446,557,"Kirkland",0,1
35,70.828,764,"Redmond",0,0
43,54.975,694,"Redmond",1,0
68,65.746,799,"Kirkland",0,1
23,384.6,608,"Kirkland",1,1
21,124.434,695,"Redmond",0,1
28,34.947,450,"Kirkland",0,0
37,46.116,799,"Redmond",0,0
22,70.712,418,"Bellevue",0,1
26,68.072,584,"Redmond",1,0
40,38.559,647,"Bellevue",1,0
55,108.555,704,"Bellevue",1,0
48,60.392,607,"Bellevue",0,0
20,118.665,619,"Redmond",0,1
31,22.414,799,"Redmond",1,0
50,105.446,734,"Redmond",0,1
68,54.546,555,"Bellevue",1,0
58,103.746,435,"Kirkland",0,0
27,32.689,633,"Redmond",0,1
35,75.695,548,"Kirkland",0,1
62,35.42,799,"Redmond",0,1
23,29.868,544,"Kirkland",0,0
54,117.827,510,"Redmond",1,0
53,48.638,624,"Redmond",0,1
32,70.894,602,"Redmond",1,0
67,22.392,772,"Redmond",1,1
67,88.008,639,"Kirkland",0,1
48,78.966,645,"Bellevue",1,0
47,31.819,476,"Bellevue",0,1
61,77.473,450,"Redmond",1,1
57,64.841,631,"Kirkland",0,0
36,30.596,724,"Bellevue",1,0
30,85.005,579,"Redmond",1,1
41,87.283,618,"Kirkland",1,0
25,44.602,612,"Bellevue",1,0
53,46.154,683,"Kirkland",1,1
34,191.695,507,"Kirkland",0,1
63,103.225,633,"Kirkland",1,0
41,83.719,525,"Kirkland",1,1
68,62.639,776,"Redmond",0,0
34,31.651,549,"Bellevue",1,0
68,105.702,683,"Kirkland",1,0
44,121.625,572,"Kirkland",1,1
67,60.502,605,"Kirkland",0,0
28,42.114,791,"Redmond",1,0
57,131.015,582,"Bellevue",0,1
25,103.95,675,"Kirkland",0,1
49,91.73,799,"Kirkland",1,0
18,37.47,715,"Kirkland",0,0
58,54.38,694,"Bellevue",1,0
36,150.852,690,"Redmond",0,1
19,59.745,741,"Kirkland",0,1
24,148.956,638,"Bellevue",1,1
60,27.023,565,"Redmond",0,0
18,75.905,643,"Bellevue",1,1
65,28.499,747,"Kirkland",0,1
57,57.682,753,"Redmond",0,1
69,21.648,556,"Redmond",0,0
50,176.128,738,"Bellevue",0,1
69,74.126,603,"Bellevue",1,1
52,27.547,588,"Kirkland",1,0
64,32.602,727,"Bellevue",1,1
70,35.773,665,"Bellevue",1,0
27,54.147,722,"Redmond",1,1
27,37.551,566,"Kirkland",1,0
67,109.63,591,"Redmond",1,0
54,35.926,655,"Bellevue",1,0
52,130.793,645,"Bellevue",0,1
33,27.306,672,"Kirkland",0,0
28,108.977,591,"Bellevue",0,0
40,106.523,799,"Kirkland",0,0
28,71.867,577,"Kirkland",0,0
70,64.517,585,"Kirkland",0,1
19,63.936,580,"Bellevue",1,1
36,24.86,741,"Bellevue",1,0
39,35.706,593,"Bellevue",0,0
54,52.332,683,"Bellevue",1,1
24,55.152,654,"Kirkland",0,0
70,66.192,689,"Redmond",1,0
18,106.454,450,"Redmond",0,1
38,39.651,550,"Redmond",0,0
40,46.688,352,"Kirkland",0,0
47,55.849,417,"Redmond",0,0
43,88.518,771,"Kirkland",1,1
64,104.199,711,"Bellevue",1,0
67,54.209,715,"Redmond",1,0
18,45.043,509,"Bellevue",1,1
51,64.486,614,"Bellevue",1,1
31,106.93,682,"Bellevue",0,1
33,34.493,664,"Kirkland",1,1
21,72.064,715,"Redmond",0,1
25,50.205,690,"Kirkland",1,0
44,37.704,694,"Kirkland",0,0
27,28.434,523,"Bellevue",1,0
65,83.464,753,"Kirkland",0,1
29,45.603,741,"Kirkland",1,0
